id;date;titre_court_de;titre_court_fr;titre_court_en;titre_complet_de;titre_complet_fr;mot_cle;swissvoteslink;forme;d1e1;d1e2;d1e3;d2e1;d2e2;d2e3;d3e1;d3e2;d3e3;cf-pos;legislature;annee_legislatur;info_br-de;info_br-fr;info_br-en;info_amt-de;info_amt-fr;info_amt-en;easyvideo_de;easyvideo_fr;p-fdp;p-sps;p-svp;p-mitte;p-evp;p-gps;p-glp;p-pda;p-sd;p-edu;p-fps;p-lega;p-kvp;p-mcg;p-ucsp;p-cvp;p-bdp;p-lps;p-ldu;p-poch;p-rep;p-eco;p-sgv;p-sbv;p-sgb;p-travs;p-sav;p-vsa;p-vpod;p-voev;p-tcs;p-vcs;p-acs;p-sbk;p-ssv;p-gem;p-kdk;p-kkjpd;p-gdk;p-ldk;p-vdk;p-sodk;p-endk;p-fdk;p-edk;p-bpuk;w-fdp;w-sp;w-svp;w-mitte;w-evp;w-gps;w-glp;w-csp;w-pda;w-sd;w-edu;w-fps;w-lega;w-kvp;w-mcg;w-cvp;w-bdp;w-lps;w-ldu;w-poch;w-rep;w-ubrige;ja-lager;nein-lager;keinepar-summe;freigabe-summe;unbekannt-summe;neutral-summe;poster_ja_mfg;poster_nein_mfg;volk;stand;annahme;berecht;stimmen;bet;leer;volkja;volknein;volkja-proz;kt-ja;kt-nein;ktjaproz;zh-berecht;zh-stimmen;zh-bet;zh-gultig;zh-ja;zh-nein;zh-japroz;zh-annahme;be-berecht;be-stimmen;be-bet;be-gultig;be-ja;be-nein;be-japroz;be-annahme;lu-berecht;lu-stimmen;lu-bet;lu-gultig;lu-ja;lu-nein;lu-japroz;lu-annahme;ur-berecht;ur-stimmen;ur-bet;ur-gultig;ur-ja;ur-nein;ur-japroz;ur-annahme;sz-berecht;sz-stimmen;sz-bet;sz-gultig;sz-ja;sz-nein;sz-japroz;sz-annahme;ow-berecht;ow-stimmen;ow-bet;ow-gultig;ow-ja;ow-nein;ow-japroz;ow-annahme;nw-berecht;nw-stimmen;nw-bet;nw-gultig;nw-ja;nw-nein;nw-japroz;nw-annahme;gl-berecht;gl-stimmen;gl-bet;gl-gultig;gl-ja;gl-nein;gl-japroz;gl-annahme;zg-berecht;zg-stimmen;zg-bet;zg-gultig;zg-ja;zg-nein;zg-japroz;zg-annahme;fr-berecht;fr-stimmen;fr-bet;fr-gultig;fr-ja;fr-nein;fr-japroz;fr-annahme;so-berecht;so-stimmen;so-bet;so-gultig;so-ja;so-nein;so-japroz;so-annahme;bs-berecht;bs-stimmen;bs-bet;bs-gultig;bs-ja;bs-nein;bs-japroz;bs-annahme;bl-berecht;bl-stimmen;bl-bet;bl-gultig;bl-ja;bl-nein;bl-japroz;bl-annahme;sh-berecht;sh-stimmen;sh-bet;sh-gultig;sh-ja;sh-nein;sh-japroz;sh-annahme;ar-berecht;ar-stimmen;ar-bet;ar-gultig;ar-ja;ar-nein;ar-japroz;ar-annahme;ai-berecht;ai-stimmen;ai-bet;ai-gultig;ai-ja;ai-nein;ai-japroz;ai-annahme;sg-berecht;sg-stimmen;sg-bet;sg-gultig;sg-ja;sg-nein;sg-japroz;sg-annahme;gr-berecht;gr-stimmen;gr-bet;gr-gultig;gr-ja;gr-nein;gr-japroz;gr-annahme;ag-berecht;ag-stimmen;ag-bet;ag-gultig;ag-ja;ag-nein;ag-japroz;ag-annahme;tg-berecht;tg-stimmen;tg-bet;tg-gultig;tg-ja;tg-nein;tg-japroz;tg-annahme;ti-berecht;ti-stimmen;ti-bet;ti-gultig;ti-ja;ti-nein;ti-japroz;ti-annahme;vd-berecht;vd-stimmen;vd-bet;vd-gultig;vd-ja;vd-nein;vd-japroz;vd-annahme;vs-berecht;vs-stimmen;vs-bet;vs-gultig;vs-ja;vs-nein;vs-japroz;vs-annahme;ne-berecht;ne-stimmen;ne-bet;ne-gultig;ne-ja;ne-nein;ne-japroz;ne-annahme;ge-berecht;ge-stimmen;ge-bet;ge-gultig;ge-ja;ge-nein;ge-japroz;ge-annahme;ju-berecht;ju-stimmen;ju-bet;ju-gultig;ju-ja;ju-nein;ju-japroz;ju-annahme;bkresults-de;bkresults-fr
480;02.12.2001;Schuldenbremse;Frein à l'endettement;;Bundesbeschluss über eine Schuldenbremse;Arrêté fédéral concernant un frein à l'endettement;.;https://swissvotes.ch/vote/480.00;1;6;6,3;.;.;.;.;.;.;.;1;46;1999-2003;;;;;;;.;.;1;2;1;9999;1;2;9999;2;1;1;1;2;.;9999;1;1;9999;1;9999;9999;9999;1;1;.;2;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;66,78;29,28;0,00;0,00;3,94;.;.;.;1;1;1;4712583;1782381;37,82;38522;1472259;265090;84,74;23;0;100,00;797993;321040;40,23;312572;266604;45968;85,29;1;678411;262487;38,69;257047;221078;35969;86,01;1;234106;96912;41,40;95100;84348;10752;88,69;1;25431;9961;39,17;9603;7829;1774;81,53;1;87387;40091;45,88;38557;33533;5024;86,97;1;22541;9812;43,53;9512;8329;1183;87,56;1;27492;11262;40,96;10911;9776;1135;89,60;1;24607;8764;35,62;8638;7474;1164;86,52;1;65684;29183;44,43;28836;25615;3221;88,83;1;160661;60657;37,75;59104;50869;8235;86,07;1;164576;62035;37,69;61222;53170;8052;86,85;1;118034;50917;43,14;49773;42195;7578;84,77;1;176690;66911;37,87;65516;57131;8385;87,20;1;48087;28588;59,45;25926;20802;5124;80,24;1;35749;15518;43,41;15310;13438;1872;87,77;1;9958;3706;37,22;3676;3278;398;89,17;1;286882;106403;37,09;105505;94209;11296;89,29;1;128556;42625;33,16;41368;35577;5791;86,00;1;357261;118135;33,07;116494;101009;15485;86,71;1;143649;52244;36,37;50724;45006;5718;88,73;1;196321;61944;31,55;59271;44258;15013;74,67;1;369124;108795;29,47;105356;86976;18380;82,55;1;185642;56303;30,33;54995;43076;11919;78,33;1;104496;50276;48,11;49161;39490;9671;80,33;1;215222;90738;42,16;86656;64785;21871;74,76;1;48023;17074;35,55;16516;12404;4112;75,10;1;https://www.bk.admin.ch/ch/d/pore/va/20011202/det480.html;https://www.bk.admin.ch/ch/f/pore/va/20011202/det480.html
481;02.12.2001;Initiative «Energie statt Arbeit besteuern»;Initiative «Taxer l'énergie et non le travail»;;Volksinitiative «für eine gesicherte AHV - Energie statt Arbeit besteuern!»;Initiative populaire «pour garantir l'AVS - taxer l'énergie et non le travail!»;.;https://swissvotes.ch/vote/481.00;3;7;7,1;.;6;6,1;6,14;10;10,2;10,21;2;46;1999-2003;;;;;;;.;.;2;1;2;9999;1;1;9999;2;2;2;2;2;.;9999;1;2;9999;2;9999;9999;9999;2;2;.;5;1;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;29,69;66,36;0,00;0,00;3,94;.;.;.;0;0;0;4712583;1783507;37,85;37319;397747;1342001;22,86;0;23;0,00;797993;321678;40,31;313885;84783;229102;27,01;0;678411;262485;38,69;257650;62441;195209;24,23;0;234106;96953;41,41;95180;19269;75911;20,24;0;25431;9972;39,21;9646;1939;7707;20,10;0;87387;40106;45,89;38640;6186;32454;16,01;0;22541;9805;43,50;9551;1597;7954;16,72;0;27492;11271;41,00;10943;1518;9425;13,87;0;24607;8764;35,62;8666;1654;7012;19,09;0;65684;29170;44,41;28850;5216;23634;18,08;0;160661;60668;37,76;59221;11077;48144;18,70;0;164576;61986;37,66;61215;12592;48623;20,57;0;118034;51014;43,22;50062;15299;34763;30,56;0;176690;67051;37,95;65781;15516;50265;23,59;0;48087;28547;59,37;26085;7208;18877;27,63;0;35749;15546;43,49;15339;3208;12131;20,91;0;9958;3712;37,28;3676;525;3151;14,28;0;286882;106439;37,10;105562;21429;84133;20,30;0;128556;42670;33,19;41437;9225;32212;22,26;0;357261;118222;33,09;116721;21923;94798;18,78;0;143649;52243;36,37;50796;10874;39922;21,41;0;196321;61944;31,55;59835;13664;46171;22,84;0;369124;108878;29,50;105683;23933;81750;22,65;0;185642;56302;30,33;54870;9258;45612;16,87;0;104496;50232;48,07;49140;10608;38532;21,59;0;215222;90738;42,16;84669;22824;61845;26,96;0;48023;17111;35,63;16645;3981;12664;23,92;0;https://www.bk.admin.ch/ch/d/pore/va/20011202/det481.html;https://www.bk.admin.ch/ch/f/pore/va/20011202/det481.html
482;02.12.2001;Initiative für eine Schweiz ohne Armee;Initiative pour une Suisse sans armée;;Volksinitiative «für eine glaubwürdige Sicherheitspolitik und eine Schweiz ohne Armee»;Initiative populaire «pour une politique de sécurité crédible et une Suisse sans armée»;.;https://swissvotes.ch/vote/482.00;3;3;3,2;3,26;.;.;.;.;.;.;2;46;1999-2003;;;;;;;.;.;2;5;2;9999;2;1;9999;1;2;2;2;2;.;9999;2;2;9999;2;9999;9999;9999;2;2;.;5;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;5,92;67,66;0,00;22,47;3,94;.;https://www.emuseum.ch/objects/229274/;.;0;0;0;4712583;1787298;37,93;23609;384905;1372420;21,90;0;23;0,00;797993;323163;40,50;317136;72078;245058;22,73;0;678411;262487;38,69;259440;50973;208467;19,65;0;234106;97117;41,48;95757;16656;79101;17,39;0;25431;10169;39,99;9923;1290;8633;13,00;0;87387;40166;45,96;38888;5353;33535;13,77;0;22541;9839;43,65;9668;1470;8198;15,20;0;27492;11281;41,03;11003;1523;9480;13,84;0;24607;8769;35,64;8706;1176;7530;13,51;0;65684;29265;44,55;29060;5281;23779;18,17;0;160661;60747;37,81;59743;14179;45564;23,73;0;164576;62078;37,72;61597;10891;50706;17,68;0;118034;51185;43,36;50534;15026;35508;29,73;0;176690;67180;38,02;66157;15157;51000;22,91;0;48087;28614;59,50;26764;5404;21360;20,19;0;35749;15607;43,66;15473;2719;12754;17,57;0;9958;3717;37,33;3689;425;3264;11,52;0;286882;106931;37,27;106329;19238;87091;18,09;0;128556;42986;33,44;42040;7617;34423;18,12;0;357261;118492;33,17;117491;20100;97391;17,11;0;143649;52321;36,42;51174;8169;43005;15,96;0;196321;61941;31,55;60736;14760;45976;24,30;0;369124;108807;29,48;106890;29141;77749;27,26;0;185642;56303;30,33;55301;10804;44497;19,54;0;104496;50295;48,13;49556;15432;34124;31,14;0;215222;90738;42,16;87458;33169;54289;37,93;0;48023;17100;35,61;16812;6874;9938;40,89;0;https://www.bk.admin.ch/ch/d/pore/va/20011202/det482.html;https://www.bk.admin.ch/ch/f/pore/va/20011202/det482.html
483;02.12.2001;Initiative «Für einen freiwilligen zivilen Friedensdienst»;Initiative «Pour un service civil volontaire pour la paix»;;Volksinitiative «Solidarität schafft Sicherheit: Für einen freiwilligen zivilen Friedensdienst (ZFD)»;Initiative populaire «La solidarité crée la sécurité: pour un service civil volontaire pour la paix (SCP)»;.;https://swissvotes.ch/vote/483.00;3;3;3,2;3,25;.;.;.;.;.;.;2;46;1999-2003;;;;;;;.;.;2;1;2;9999;2;1;9999;1;2;2;2;2;.;9999;1;2;9999;2;9999;9999;9999;2;2;.;1;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;28,82;67,23;0,00;0,00;3,94;.;https://www.emuseum.ch/objects/229274/;.;0;0;0;4712583;1783860;37,85;33323;404870;1339221;23,21;0;23;0,00;797993;321889;40,34;314339;78073;236266;24,84;0;678411;262462;38,69;258309;54096;204213;20,94;0;234106;96982;41,43;95322;17227;78095;18,07;0;25431;9980;39,24;9662;1488;8174;15,40;0;87387;40107;45,90;38656;5560;33096;14,38;0;22541;9806;43,50;9564;1481;8083;15,49;0;27492;11282;41,04;10957;1446;9511;13,20;0;24607;8768;35,63;8668;1280;7388;14,77;0;65684;29206;44,46;28867;5155;23712;17,86;0;160661;60652;37,75;59130;14723;44407;24,90;0;164576;62007;37,68;61305;11242;50063;18,34;0;118034;51022;43,23;50119;14774;35345;29,48;0;176690;67021;37,93;65747;15358;50389;23,36;0;48087;28565;59,40;26338;6485;19853;24,62;0;35749;15549;43,49;15358;2637;12721;17,17;0;9958;3711;37,27;3680;384;3296;10,43;0;286882;106525;37,13;105602;17726;87876;16,79;0;128556;42675;33,20;41483;8266;33217;19,93;0;357261;118235;33,09;116828;20039;96789;17,15;0;143649;52285;36,40;50827;8420;42407;16,57;0;196321;61944;31,55;60302;16304;43998;27,04;0;369124;108803;29,48;105689;32765;72924;31,00;0;185642;56311;30,33;54792;11786;43006;21,51;0;104496;50248;48,09;49165;16800;32365;34,17;0;215222;90738;42,16;86764;34848;51916;40,16;0;48023;17087;35,58;16618;6507;10111;39,16;0;https://www.bk.admin.ch/ch/d/pore/va/20011202/det483.html;https://www.bk.admin.ch/ch/f/pore/va/20011202/det483.html
484;02.12.2001;Initiative «für eine Kapitalgewinnsteuer»;Initiative «pour un impôt sur les gains en capital»;;Volksinitiative «für eine Kapitalgewinnsteuer»;Initiative populaire «pour un impôt sur les gains en capital»;.;https://swissvotes.ch/vote/484.00;3;6;6,1;6,13;.;.;.;.;.;.;2;46;1999-2003;;;;;;;.;.;2;1;2;9999;1;1;9999;1;2;2;2;2;.;9999;1;2;9999;2;9999;9999;9999;2;2;.;1;1;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;30,65;65,41;0,00;0,00;3,94;.;.;https://www.emuseum.ch/objects/17401/ https://www.emuseum.ch/objects/17402/ https://www.emuseum.ch/objects/17403/;0;0;0;4712583;1783571;37,85;33048;594927;1149182;34,11;0;23;0,00;797993;322180;40,37;314935;106481;208454;33,81;0;678411;262460;38,69;257478;106929;150549;41,53;0;234106;96915;41,40;95011;29564;65447;31,12;0;25431;9974;39,22;9654;2873;6781;29,76;0;87387;40093;45,88;38647;7274;31373;18,82;0;22541;9809;43,52;9548;2351;7197;24,62;0;27492;11271;41,00;10950;2419;8531;22,09;0;24607;8765;35,62;8639;2776;5863;32,13;0;65684;29220;44,49;28907;7037;21870;24,34;0;160661;60165;37,45;58779;21586;37193;36,72;0;164576;61996;37,67;61227;22381;38846;36,55;0;118034;51098;43,29;50225;19220;31005;38,27;0;176690;67055;37,95;65831;20583;45248;31,27;0;48087;28556;59,38;26360;9239;17121;35,05;0;35749;15530;43,44;15333;5168;10165;33,71;0;9958;3715;37,31;3654;831;2823;22,74;0;286882;106472;37,11;105459;36321;69138;34,44;0;128556;42689;33,21;41505;13522;27983;32,58;0;357261;118196;33,08;116606;33171;83435;28,45;0;143649;52316;36,42;50858;15625;35233;30,72;0;196321;61943;31,55;59977;16340;43637;27,24;0;369124;108720;29,45;106313;38236;68077;35,97;0;185642;56301;30,33;55032;16747;38285;30,43;0;104496;50302;48,14;49442;20512;28930;41,49;0;215222;90738;42,16;87000;30166;56834;34,67;0;48023;17092;35,59;16739;7575;9164;45,25;0;https://www.bk.admin.ch/ch/d/pore/va/20011202/det484.html;https://www.bk.admin.ch/ch/f/pore/va/20011202/det484.html
485;03.03.2002;Initiative für den UNO-Beitritt;Initiative pour l'adhésion à l'ONU;;Volksinitiative «für den Beitritt der Schweiz zur Organisation der Vereinten Nationen (UNO)»;Initiative populaire «pour l'adhésion de la Suisse à l'Organisation des Nations Unies (ONU)»;.;https://swissvotes.ch/vote/485.00;3;2;2,3;2,31;.;.;.;.;.;.;1;46;1999-2003;;;;;;;.;.;1;1;2;9999;1;1;9999;1;2;2;2;2;2;9999;1;1;9999;1;9999;9999;9999;1;1;5;1;1;1;1;.;.;.;1;.;1;.;.;.;.;.;.;.;.;.;.;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;68,68;27,38;0,00;0,00;3,94;.;https://www.emuseum.ch/objects/17404/ https://www.emuseum.ch/objects/17399/ https://www.emuseum.ch/objects/24049/ https://www.emuseum.ch/objects/24050/ https://www.emuseum.ch/objects/17400/ https://www.emuseum.ch/objects/24045/ https://www.emuseum.ch/objects/24047/;https://www.emuseum.ch/objects/24013/;1;1;1;4721422;2758925;58,43;20386;1489110;1237629;54,61;12;11;52,17;799376;478838;59,90;471550;281877;189673;59,78;1;679161;390991;57,57;388177;219081;169096;56,44;1;234381;155413;66,31;153607;79085;74522;51,49;1;25443;15120;59,43;14830;5975;8855;40,29;0;87810;60237;68,60;58311;22702;35609;38,93;0;22592;15038;66,56;14776;6705;8071;45,38;0;27687;19106;69,01;18708;8691;10017;46,46;0;24669;14727;59,70;14648;5826;8822;39,77;0;65997;44708;67,74;44443;24527;19916;55,19;1;161179;90200;55,96;88740;52490;36250;59,15;1;164674;101022;61,35;100399;53074;47325;52,86;1;117782;74200;63,00;73770;47302;26468;64,12;1;177060;105194;59,41;104003;61192;42811;58,84;1;48217;35009;72,61;34186;15532;18654;45,43;0;35751;23760;66,46;23620;10739;12881;45,47;0;10092;6676;66,15;6643;2157;4486;32,47;0;287615;177793;61,82;177130;82334;94796;46,48;0;129005;72076;55,87;70877;32305;38572;45,58;0;357968;208083;58,13;207169;101277;105892;48,89;0;143884;84274;58,57;82308;35572;46736;43,22;0;196775;97918;49,76;96633;39913;56720;41,30;0;369687;171786;46,47;169331;107584;61747;63,53;1;186278;91942;49,36;90874;46786;44088;51,48;1;104456;68738;65,81;67868;44272;23596;65,23;1;215860;130228;60,33;128633;86014;42619;66,87;1;48023;25848;53,82;25505;16098;9407;63,12;1;https://www.bk.admin.ch/ch/d/pore/va/20020303/det485.html;https://www.bk.admin.ch/ch/f/pore/va/20020303/det485.html
486;03.03.2002;Initiative «für eine kürzere Arbeitszeit»;Initiative «pour une durée du travail réduite»;;Volksinitiative «für eine kürzere Arbeitszeit»;Initiative populaire «pour une durée du travail réduite»;.;https://swissvotes.ch/vote/486.00;3;4;4,2;4,22;.;.;.;.;.;.;2;46;1999-2003;;;;;;;.;.;2;1;2;9999;2;1;9999;2;2;2;2;5;.;9999;1;2;9999;2;9999;9999;9999;2;2;.;1;5;2;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;27,86;67,32;0,00;0,88;3,94;.;https://www.emuseum.ch/objects/184333/ https://www.emuseum.ch/objects/184335/ https://www.emuseum.ch/objects/184329/;https://www.emuseum.ch/objects/84039/;0;0;0;4721422;2750779;58,26;30981;686935;2021198;25,37;0;23;0,00;799376;476185;59,57;466862;119631;347231;25,62;0;679161;390964;57,57;385788;90294;295494;23,41;0;234381;155172;66,21;153058;29135;123923;19,04;0;25443;15030;59,07;14717;2763;11954;18,77;0;87810;60108;68,45;57975;9054;48921;15,62;0;22592;15012;66,45;14743;2211;12532;15,00;0;27687;19053;68,82;18647;2799;15848;15,01;0;24669;14702;59,60;14597;2440;12157;16,72;0;65997;44696;67,72;44320;8750;35570;19,74;0;161179;90085;55,89;88554;27630;60924;31,20;0;164674;100869;61,25;99946;23456;76490;23,47;0;117782;73675;62,55;72684;22788;49896;31,35;0;177060;104673;59,12;103195;25259;77936;24,48;0;48217;34951;72,49;33922;8398;25524;24,76;0;35751;23730;66,38;23603;4321;19282;18,31;0;10092;6672;66,11;6644;691;5953;10,40;0;287615;176458;61,35;175711;34817;140894;19,81;0;129005;71218;55,21;69882;13667;56215;19,56;0;357968;207064;57,84;205597;44367;161230;21,58;0;143884;84015;58,39;81958;14341;67617;17,50;0;196775;97914;49,76;96198;36135;60063;37,56;0;369687;171711;46,45;168522;57212;111310;33,95;0;186278;91924;49,35;90595;21155;69440;23,35;0;104456;68879;65,94;67896;25932;41964;38,19;0;215860;130228;60,33;127121;49009;78112;38,55;0;48023;25791;53,71;25398;10680;14718;42,05;0;https://www.bk.admin.ch/ch/d/pore/va/20020303/det486.html;https://www.bk.admin.ch/ch/f/pore/va/20020303/det486.html
487;02.06.2002;Fristenregelung (Schwangerschaftsabbruch);Régime du délai (interruption de grossesse);;Schweizerisches Strafgesetzbuch (Schwangerschaftsabbruch, Fristenregelung);Modification du code pénal suisse (Interruption de grossesse);.;https://swissvotes.ch/vote/487.00;2;1;1,6;1,65;10;10,3;10,33;.;.;.;1;46;1999-2003;;;;;;;.;.;1;1;2;9999;2;1;9999;1;5;2;2;5;2;9999;1;2;9999;1;9999;9999;9999;3;3;3;1;3;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;51,00;42,34;0,00;2,72;3,94;.;https://www.emuseum.ch/objects/24799/;https://www.emuseum.ch/objects/38073/ https://www.emuseum.ch/objects/25992/;1;3;1;4730594;1978123;41,82;30008;1399545;540105;72,15;21,5;1,5;93,48;801371;352286;43,96;344738;267154;77584;77,49;1;680119;258052;37,94;255052;187251;67801;73,42;1;234831;116320;49,53;113383;68190;45193;60,14;1;25438;9068;35,65;8797;4458;4339;50,68;1;88055;41390;47,00;40019;22958;17061;57,37;1;22679;9708;42,81;9395;5294;4101;56,35;1;27729;12661;45,66;12259;7737;4522;63,11;1;24696;10990;44,50;10759;7614;3145;70,77;1;66049;32865;49,76;32412;22948;9464;70,80;1;161605;55206;34,16;53919;38329;15590;71,09;1;164901;78494;47,60;77030;53935;23095;70,02;1;117631;56782;48,27;55795;45614;10181;81,75;1;177215;74733;42,17;73478;58651;14827;79,82;1;48385;30613;63,27;28743;19379;9364;67,42;1;35773;16149;45,14;15909;10356;5553;65,10;1;10101;3735;36,98;3705;1477;2228;39,87;0;288416;115133;39,92;114241;67221;47020;58,84;1;128730;45614;35,43;44423;28350;16073;63,82;1;359122;128081;35,67;126600;87173;39427;68,86;1;144139;58047;40,27;56355;33699;22656;59,80;1;197350;52247;26,47;50824;32143;18681;63,24;1;370854;179691;48,45;176422;151212;25210;85,71;1;186215;58873;31,62;57596;26430;31166;45,89;0;104645;55131;52,68;54388;46437;7951;85,38;1;216438;111511;51,52;108912;95631;13281;87,81;1;48107;14743;30,65;14496;9904;4592;68,32;1;https://www.bk.admin.ch/ch/d/pore/va/20020602/det487.html;https://www.bk.admin.ch/ch/f/pore/va/20020602/det487.html
488;02.06.2002;Initiative «Für Mutter und Kind»;Initiative «Pour la mère et l'enfant»;;Volksinitiative «für Mutter und Kind - für den Schutz des ungeborenen Kindes und für die Hilfe an seine Mutter in Not»;Initiative populaire «pour la mère et l'enfant - pour la protection de l'enfant à naître et pour l'aide à sa mère dans la détresse»;.;https://swissvotes.ch/vote/488.00;3;1;1,6;1,65;1;1,6;1,62;10;10,3;10,33;2;46;1999-2003;;;;;;;.;.;2;2;2;9999;5;2;9999;2;5;1;1;5;1;9999;2;2;9999;2;9999;9999;9999;3;3;3;2;3;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;2,12;89,40;0,00;4,54;3,94;.;.;.;0;0;0;4730594;1972596;41,70;32912;352432;1578870;18,25;0;23;0,00;801371;351076;43,81;343425;50188;293237;14,61;0;680119;258053;37,94;254148;48509;205639;19,09;0;234831;116198;49,48;113319;26618;86701;23,49;0;25438;9040;35,54;8761;2618;6143;29,88;0;88055;41203;46,79;39839;10043;29796;25,21;0;22679;9690;42,73;9384;2438;6946;25,98;0;27729;12637;45,57;12233;2533;9700;20,71;0;24696;11015;44,60;10749;1923;8826;17,89;0;66049;32779;49,63;32345;5302;27043;16,39;0;161605;55078;34,08;53714;10047;43667;18,70;0;164901;78279;47,47;76803;13442;63361;17,50;0;117631;55498;47,18;54405;8169;46236;15,02;0;177215;74491;42,03;73284;9919;63365;13,54;0;48385;30547;63,13;28631;6503;22128;22,71;0;35773;16051;44,87;15838;3142;12696;19,84;0;10101;3742;37,05;3700;1108;2592;29,95;0;288416;114414;39,67;113482;27002;86480;23,79;0;128730;45411;35,28;44180;10020;34160;22,68;0;359122;127685;35,55;126152;22962;103190;18,20;0;144139;57948;40,20;56171;13707;42464;24,40;0;197350;52247;26,47;50434;11922;38512;23,64;0;370854;179446;48,39;176180;22574;153606;12,81;0;186215;58864;31,61;57192;18440;38752;32,24;0;104645;54967;52,53;54120;7529;46591;13,91;0;216438;111511;51,52;108343;12782;95561;11,80;0;48107;14726;30,61;14470;2992;11478;20,68;0;https://www.bk.admin.ch/ch/d/pore/va/20020602/det488.html;https://www.bk.admin.ch/ch/f/pore/va/20020602/det488.html
489,1;22.09.2002;«Goldinitiative»;«Initiative sur l'or»;;Volksinitiative «Überschüssige Goldreserven in den AHV-Fonds»;Initiative populaire «pour le versement au fonds AVS des réserves d'or excédentaires de la Banque nationale suisse (Initiative sur l'or)»;.;https://swissvotes.ch/vote/489.10;3;4;4,3;4,31;10;10,2;10,21;.;.;.;2;46;1999-2003;;;;;;;.;.;2;2;1;9999;2;2;9999;2;1;2;1;1;.;9999;2;2;9999;2;9999;9999;9999;2;2;5;1;2;2;.;.;.;.;.;.;.;.;.;2;.;.;.;.;.;.;2;.;.;19,92;22,47;22,54;.;1,83;4,97;.;0,42;0,96;1,84;1,25;0,87;0,88;.;.;15,85;.;2,26;0,74;.;.;3,20;26,13;69,93;0,00;0,00;3,94;.;https://www.emuseum.ch/objects/38471/ https://www.emuseum.ch/objects/38473/ https://www.emuseum.ch/objects/11855/;.;0;0;0;4744197;2143027;45,17;64234;984058;1085072;47,56;6;17;26,09;803651;405221;50,42;392150;182231;209919;46,47;0;681520;286240;42,00;279623;132388;147235;47,35;0;235599;109640;46,54;106320;46757;59563;43,98;0;25445;10002;39,31;9501;4551;4950;47,90;0;88576;42250;47,70;40340;22795;17545;56,51;1;22747;10028;44,08;9529;3927;5602;41,21;0;27866;19115;68,60;17857;7218;10639;40,42;0;24757;10151;41,00;9932;5748;4184;57,87;1;66501;36475;54,85;35480;15255;20225;43,00;0;162268;64425;39,70;62132;28630;33502;46,08;0;165380;78972;47,75;76680;38225;38455;49,85;0;117414;62079;52,87;59121;27277;31844;46,14;0;177870;82087;46,15;79402;39111;40291;49,26;0;47957;32297;67,35;28390;13851;14539;48,79;0;35803;17811;49,75;17261;8433;8828;48,86;0;10144;4231;41,71;4126;1908;2218;46,24;0;289872;125029;43,13;121821;62554;59267;51,35;1;128926;49518;38,41;46848;22527;24321;48,09;0;360199;151313;42,01;147694;77548;70146;52,51;1;144779;65182;45,02;62106;33076;29030;53,26;1;198001;71798;36,26;68648;39146;29502;57,02;1;371470;166865;44,92;162198;72116;90082;44,46;0;187229;62107;33,17;57444;24094;33350;41,94;0;104724;52934;50,55;51217;22060;29157;43,07;0;217280;110402;50,81;107129;45621;61508;42,59;0;48219;16855;34,96;16181;7011;9170;43,33;0;https://www.bk.admin.ch/ch/d/pore/va/20020922/det489.html;https://www.bk.admin.ch/ch/f/pore/va/20020922/det489.html
